regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000003,20000040,30000280,MQ-O27,-30335960161359944.0000000000,70175855887667320.0000000000,155434663613932928.0000000000,-30337908887810532.0000000000,-30334770072536624.0000000000,70175643177649872.0000000000,70176204193163288.0000000000,-155439553439116544.0000000000,-155434612640322016.0000000000,1.2360000000,1,0,1,0,0,0,0,-0.1289940000,None,2470399397264.0000000000,3803,H
10000003,20000040,30000281,H-EY0P,-23582393305140236.0000000000,66492093295137984.0000000000,152042783053892032.0000000000,-23582846036162776.0000000000,-23582341509031116.0000000000,66492092853032616.0000000000,66492097126934016.0000000000,-152044239792238208.0000000000,-152042715300899232.0000000000,0.0135300000,0,0,1,0,0,0,0,-0.1560860000,None,762245669488.0000000000,3798,H
10000003,20000040,30000282,UNAG-6,-15005910065258954.0000000000,67711307256496096.0000000000,151281542566567712.0000000000,-15007194517420296.0000000000,-15002344692134362.0000000000,67711251795506696.0000000000,67711461199242632.0000000000,-151281996932421408.0000000000,-151279624394657888.0000000000,1.8020000000,0,0,0,1,0,0,0,-0.2235420000,None,2424912642967.0000000000,3796,H
10000003,20000040,30000283,E-SCTX,-14182192630452528.0000000000,64601264962587512.0000000000,144121715079740224.0000000000,-14185434306655570.0000000000,-14178568608559452.0000000000,64601194033608200.0000000000,64601328403682544.0000000000,-144122788434395648.0000000000,-144116478838287840.0000000000,0.0252400000,0,0,0,1,0,0,0,-0.2084510000,None,3432849048059.0000000000,3800,H
10000003,20000040,30000284,S6QX-N,-7618376777025582.0000000000,56475956567605288.0000000000,142558300710950592.0000000000,-7620081986271174.0000000000,-7616422852835730.0000000000,56475855086144584.0000000000,56476072850328984.0000000000,-142563113798604160.0000000000,-142551590368503072.0000000000,0.1546000000,0,0,0,1,0,0,0,-0.2176910000,None,5761715050544.0000000000,7,H
10000003,20000040,30000285,IT-YAU,-9283813806329080.0000000000,51081503109710768.0000000000,140601310723188272.0000000000,-9284590406886206.0000000000,-9280458950360250.0000000000,51081008594813592.0000000000,51081617584111792.0000000000,-140603421559460640.0000000000,-140600650988532992.0000000000,0.1142000000,0,0,1,0,0,0,0,-0.1594600000,None,2065728262978.0000000000,3802,H
10000003,20000040,30000286,1VK-6B,-863942619663614.0000000000,51354029253263968.0000000000,136755175421838528.0000000000,-863942739763613.5000000000,-863008752709499.0000000000,51354014823416512.0000000000,51354029373363968.0000000000,-136755526809433184.0000000000,-136754426982961760.0000000000,0.0176800000,1,0,0,1,0,0,0,-0.1691390000,None,549913235712.0000000000,3802,H
10000003,20000040,30000287,7-PO3P,-9636606845534770.0000000000,68995594206210232.0000000000,147745997856844544.0000000000,-9640334023184752.0000000000,-9635219739675834.0000000000,68995160502360984.0000000000,68995755614173968.0000000000,-147746611597597440.0000000000,-147744740194443168.0000000000,0.0139400000,0,1,0,0,0,0,0,-0.2578910000,None,2557141754459.0000000000,3800,H1
10000003,20000040,30000288,1W-0KS,-11476118395385728.0000000000,46232484927361216.0000000000,137967124658914768.0000000000,-11476980935383092.0000000000,-11470743364805910.0000000000,46231576365502744.0000000000,46232630725538280.0000000000,-137969011449850928.0000000000,-137964063996121712.0000000000,0.5343000000,0,1,0,0,0,0,0,-0.1025560000,None,3118785288591.0000000000,3797,H
10000003,20000041,30000289,669-IX,-61108062551960456.0000000000,108246416108541344.0000000000,174730918892324192.0000000000,-61108741086128376.0000000000,-61106095094096064.0000000000,108246238970352304.0000000000,108246477198824080.0000000000,-174733226678261472.0000000000,-174730065082269024.0000000000,0.0154900000,1,0,0,1,0,0,0,-0.2701580000,None,1580797996224.0000000000,3800,H1
10000003,20000041,30000290,0R-F2F,-53606848788866816.0000000000,96171826613593744.0000000000,180890526670255808.0000000000,-53608270487017168.0000000000,-53606010694668240.0000000000,96171819037075296.0000000000,96171831085788320.0000000000,-180891700479611104.0000000000,-180890265831102464.0000000000,0.0113700000,1,0,0,1,0,0,0,-0.3128410000,None,1129896174464.0000000000,8,H1
10000003,20000041,30000291,R-P7KL,-55797502689610144.0000000000,110991227954740416.0000000000,175287050996902656.0000000000,-55798340639970968.0000000000,-55795210029530280.0000000000,110991104461221040.0000000000,110991565834630880.0000000000,-175288966054405984.0000000000,-175283125532106880.0000000000,0.0108300000,0,0,0,1,0,0,0,-0.2639810000,None,2920261149552.0000000000,3800,H1
10000003,20000041,30000292,2DWM-2,-52979090600488360.0000000000,103715884477620176.0000000000,169580138312569312.0000000000,-52982658689858896.0000000000,-52971957889544368.0000000000,103715294599328608.0000000000,103717063662098976.0000000000,-169581804330560352.0000000000,-169575522364336928.0000000000,0.1983000000,0,0,0,1,0,0,0,-0.2040390000,None,5350400157264.0000000000,3798,H
10000003,20000041,30000293,XF-PWO,-53762581815970360.0000000000,111811228595398816.0000000000,179744421049454560.0000000000,-53764201673343784.0000000000,-53762099144313904.0000000000,111811182068320976.0000000000,111811384741360768.0000000000,-179747329401395360.0000000000,-179743325581239040.0000000000,0.1617000000,0,1,0,0,0,0,0,-0.3122080000,None,2001910078160.0000000000,6,H1
10000003,20000041,30000294,1N-FJ8,-50006714801913808.0000000000,97488074070251632.0000000000,173106648836875776.0000000000,-50009132872641704.0000000000,-50006362115475376.0000000000,97487696737761952.0000000000,97488129105850880.0000000000,-173110751937989152.0000000000,-173105437288041248.0000000000,0.0502800000,0,1,0,0,0,0,0,-0.2232950000,None,2657324973952.0000000000,7,H
10000003,20000042,30000295,VI2K-J,-25600858792149648.0000000000,89841839969470720.0000000000,160553795116776672.0000000000,-25604549614000396.0000000000,-25600651815584452.0000000000,89841669910962432.0000000000,89841849506925952.0000000000,-160561167698303264.0000000000,-160551956093436544.0000000000,2.1100000000,1,0,0,1,0,0,0,-0.1317820000,None,4605802433360.0000000000,3801,H
10000003,20000042,30000296,ZLZ-1Z,-16765013317233144.0000000000,80621930549670400.0000000000,168143938224701920.0000000000,-16765027062382122.0000000000,-16762565130073886.0000000000,80621843672147792.0000000000,80621931040593424.0000000000,-168146882226293344.0000000000,-168142867369537088.0000000000,0.0103300000,0,0,0,1,0,0,0,-0.1710720000,None,2007428378128.0000000000,3800,H
10000003,20000042,30000297,6Y-WRK,-20854961276898684.0000000000,81076753047322816.0000000000,173714293455594656.0000000000,-20856322938933556.0000000000,-20853723042150820.0000000000,81076660158573840.0000000000,81076837513675200.0000000000,-173715008664484448.0000000000,-173710987550855872.0000000000,0.0185900000,0,0,1,0,0,0,0,-0.1556600000,None,2010556814288.0000000000,3800,H
10000003,20000042,30000298,RVCZ-C,-17709740467577708.0000000000,87370104032433856.0000000000,160771674953946528.0000000000,-17709846517074300.0000000000,-17708717521966816.0000000000,87370044603060576.0000000000,87370110198222064.0000000000,-160774389457309600.0000000000,-160770559547952352.0000000000,0.0315200000,0,0,0,1,0,0,0,-0.1424960000,None,1914954678624.0000000000,3798,H
10000003,20000042,30000299,5T-KM3,-18695001904569608.0000000000,81948348867115424.0000000000,179945130048371872.0000000000,-18696095186447964.0000000000,-18692183479784400.0000000000,81948162466014464.0000000000,81948421174590880.0000000000,-179949157573921248.0000000000,-179942076247865952.0000000000,0.3698000000,1,0,0,1,0,0,0,-0.1659740000,None,3540663027648.0000000000,9,H
10000003,20000042,30000300,LS9B-9,-13820118951897786.0000000000,79634242639569280.0000000000,155978303823390528.0000000000,-13823178050977022.0000000000,-13819320261770126.0000000000,79634145385918336.0000000000,79634615132469008.0000000000,-155982297322348000.0000000000,-155972480340559552.0000000000,0.5452000000,0,1,0,0,0,0,0,-0.1989300000,None,4908490894224.0000000000,3797,H
10000003,20000043,30000301,1-GBBP,-57624972030502008.0000000000,120705487289687104.0000000000,209793461215404576.0000000000,-57626275535831888.0000000000,-57624348876050928.0000000000,120705479539964976.0000000000,120705503490712592.0000000000,-209795657634505536.0000000000,-209791951711106848.0000000000,0.0545500000,1,0,0,1,0,0,0,-0.7717420000,None,1852961699344.0000000000,6,H6
10000003,20000043,30000302,C-FP70,-52563091368088776.0000000000,128084507807709472.0000000000,214556963621391776.0000000000,-52567088735699408.0000000000,-52557761800616920.0000000000,128084157953757984.0000000000,128084974258184592.0000000000,-214557942497481504.0000000000,-214555570435624864.0000000000,0.5397000000,0,0,0,1,0,0,0,-0.7587710000,None,4663467541244.0000000000,3797,H6
10000003,20000043,30000303,T-ZWA1,-48799326798317992.0000000000,118690260502342464.0000000000,210312191203036800.0000000000,-48803187525263520.0000000000,-48793742795047064.0000000000,118690184036592720.0000000000,118690313377034896.0000000000,-210312199274717088.0000000000,-210309596780871456.0000000000,1.8430000000,1,0,0,1,0,1,0,-0.7516920000,None,4722365108228.0000000000,3796,H6
10000003,20000043,30000304,ZA0L-U,-60462026323117000.0000000000,130085004457106160.0000000000,222774541217157376.0000000000,-60467418863826384.0000000000,-60457152699282248.0000000000,130084947991059232.0000000000,130085055489969008.0000000000,-222781423471577472.0000000000,-222772998698906944.0000000000,0.5912000000,0,0,0,1,0,0,0,-0.8051050000,None,5133082272068.0000000000,3802,H6
10000003,20000043,30000305,G96R-F,-60511622383391120.0000000000,123456323445551584.0000000000,227965725499628320.0000000000,-60511980629443432.0000000000,-60509935408538608.0000000000,123456273495283776.0000000000,123456558656941104.0000000000,-227967097598711200.0000000000,-227965649013030144.0000000000,0.0340400000,0,0,1,0,0,0,0,-0.8733300000,None,1022610452412.0000000000,3798,H7
10000003,20000043,30000306,Y-ZXIO,-56180999453135552.0000000000,116132348558545392.0000000000,226689712998619520.0000000000,-56183790232783664.0000000000,-56179147877658384.0000000000,116132174712685216.0000000000,116132463898010368.0000000000,-226689804771614944.0000000000,-226687462004213216.0000000000,0.0728400000,0,1,0,0,0,0,0,-0.9004380000,None,2321177562640.0000000000,8,H7
10000003,20000044,30000307,B-E3KQ,-10532836861876138.0000000000,74699713837950320.0000000000,177324612971720320.0000000000,-10536870815493626.0000000000,-10530626799333040.0000000000,74699519011517744.0000000000,74700069448641216.0000000000,-177327274482000320.0000000000,-177318064022025216.0000000000,0.4258000000,1,0,0,1,0,0,0,-0.2554700000,None,4605229987552.0000000000,6,H1
10000003,20000044,30000308,Y5J-EU,-8144756027314122.0000000000,79289267925782576.0000000000,181348518680572000.0000000000,-8146199808672638.0000000000,-8143661370242908.0000000000,79289116539121328.0000000000,79289467595445712.0000000000,-181349259148741728.0000000000,-181348033574065216.0000000000,0.0450600000,0,0,0,1,0,0,0,-0.2187530000,None,1269219214865.0000000000,3802,H
10000003,20000044,30000309,O-LR1H,-7558181365846444.0000000000,79581184830747584.0000000000,174364431116473664.0000000000,-7560979254092474.0000000000,-7557752305254680.0000000000,79580891806144896.0000000000,79581229766534288.0000000000,-174364930983151616.0000000000,-174363727978824960.0000000000,0.0269400000,0,0,0,1,0,0,0,-0.2471640000,None,1613474418897.0000000000,8,H
10000003,20000044,30000310,G5ED-Y,-804350698341394.0000000000,81343872914041840.0000000000,177714819163150112.0000000000,-804749356511015.7500000000,-801392013816040.1250000000,81343700206707040.0000000000,81343896185048672.0000000000,-177715397188987072.0000000000,-177713941267560544.0000000000,0.1109000000,0,0,0,1,0,0,0,-0.2666060000,None,1678671347487.8125000000,3802,H1
10000003,20000044,30000311,BR-6XP,2385519048868765.0000000000,85477776085573008.0000000000,169523299454529632.0000000000,2384310742182443.5000000000,2388022545259320.5000000000,85477756331171536.0000000000,85477785622002720.0000000000,-169524103785861440.0000000000,-169519326618518176.0000000000,0.0837400000,1,0,0,1,0,0,0,-0.2478880000,None,2388583671632.0000000000,3798,H
10000003,20000044,30000312,8-TFDX,3988527639584436.0000000000,88606206887512560.0000000000,175421416114992896.0000000000,3987572476732531.0000000000,3990559038205102.0000000000,88606056819287200.0000000000,88606526046564192.0000000000,-175421460865059008.0000000000,-175420580169336256.0000000000,0.0465100000,0,0,0,1,0,0,0,-0.1907660000,None,1493280736285.5000000000,3802,H
10000003,20000044,30000313,UL-4ZW,7503501736953184.0000000000,78858650918224176.0000000000,172681571277824608.0000000000,7501975527590595.0000000000,7505670650771435.0000000000,78858539405126240.0000000000,78858809383711824.0000000000,-172683155367546112.0000000000,-172680745768886080.0000000000,0.0429100000,1,0,0,1,0,0,0,-0.4081370000,None,1847561590420.0000000000,3802,H2
10000003,20000045,30000314,A-QRQT,357359445750513.0000000000,94142195498208432.0000000000,167799373798343328.0000000000,354884920155726.5625000000,357472989929227.0000000000,94142173076032032.0000000000,94142684061217808.0000000000,-167799694825211776.0000000000,-167798914892694464.0000000000,0.0623600000,1,0,1,0,0,0,0,-0.1278020000,None,1294034886750.2187500000,7,H
10000003,20000045,30000315,WMBZ-U,4805888774421958.0000000000,99440766488894336.0000000000,166873664049983200.0000000000,4803594036570097.0000000000,4806688033945771.0000000000,99440666301747216.0000000000,99440801383743056.0000000000,-166875270000088288.0000000000,-166872098923817632.0000000000,0.1115000000,0,0,1,0,0,0,0,-0.0865990000,None,1585538135328.0000000000,3802,H
10000003,20000045,30000316,PX5-LR,10139317338855618.0000000000,90861601324475040.0000000000,162154420324753536.0000000000,10137965734393212.0000000000,10139609406662252.0000000000,90861562544905824.0000000000,90861780782902496.0000000000,-162159021463064384.0000000000,-162154172871528320.0000000000,1.0690000000,0,0,1,0,0,0,0,-0.1716440000,None,2424295768032.0000000000,6,H
10000003,20000045,30000317,A3-RQ3,15816890990446272.0000000000,83155776711128768.0000000000,159574086246186240.0000000000,15816640576944972.0000000000,15817288999788134.0000000000,83155738278593840.0000000000,83155800891972848.0000000000,-159575975356808864.0000000000,-159573860213632608.0000000000,0.0375600000,0,0,0,1,0,0,0,-0.2962840000,None,1057571588128.0000000000,3802,H1
10000003,20000045,30000318,9-GBPD,17939209149046936.0000000000,89258297797728720.0000000000,155863625578515520.0000000000,17938605171165038.0000000000,17943790045170668.0000000000,89258028150809984.0000000000,89258333349824688.0000000000,-155863748963789888.0000000000,-155862313808298048.0000000000,0.0111700000,1,0,0,1,0,1,0,-0.1596230000,None,2592437002815.0000000000,3800,H
10000003,20000045,30000319,LS-JEP,21832867724436708.0000000000,81643175281532528.0000000000,153611612048433664.0000000000,21831449674899168.0000000000,21835405920238412.0000000000,81643069982739024.0000000000,81643363755718528.0000000000,-153612653191614624.0000000000,-153610026727051008.0000000000,0.0892300000,0,0,1,0,0,0,0,-0.2434770000,None,1978122669622.0000000000,3798,H
10000003,20000046,30000320,R-RSZZ,5909457212044153.0000000000,77314345668402256.0000000000,172519735761402784.0000000000,5908150899642896.0000000000,5910565417224418.0000000000,77314087892587232.0000000000,77314564351539072.0000000000,-172522485145226176.0000000000,-172513370957632000.0000000000,1.1830000000,1,0,0,1,0,0,0,-0.4364390000,None,4557093797088.0000000000,3803,H2
10000003,20000046,30000321,MGAM-4,7181150794870746.0000000000,73042439985442592.0000000000,166031351311051392.0000000000,7180891259786012.0000000000,7181540806397537.0000000000,73042430752850752.0000000000,73042446131544448.0000000000,-166032111254344032.0000000000,-166031296128339168.0000000000,0.0132000000,0,0,0,1,0,0,0,-0.5753650000,None,407563002432.0000000000,3798,H4
10000003,20000046,30000322,VORM-W,5724019150044154.0000000000,73107967618767648.0000000000,168416273307419232.0000000000,5718685960054303.0000000000,5724308253742889.0000000000,73107018697983088.0000000000,73108019058033872.0000000000,-168418341836733376.0000000000,-168415188348625184.0000000000,0.2674000000,0,0,0,1,0,0,0,-0.5585460000,None,2811146844293.0000000000,3802,H4
10000003,20000046,30000323,7G-H7D,2143875275812082.0000000000,79900103568966464.0000000000,165672293932289184.0000000000,2141974639462627.0000000000,2144758804349304.5000000000,79899958927469984.0000000000,79900170805711904.0000000000,-165673712138464992.0000000000,-165668843999589184.0000000000,0.5499000000,1,0,0,1,0,0,0,-0.3578080000,None,2434069437904.0000000000,3797,H2
10000003,20000046,30000324,Q3-BAY,13825109640541750.0000000000,62435257483538936.0000000000,163634658389055200.0000000000,13824954188779436.0000000000,13827406270681580.0000000000,62435118243435256.0000000000,62435266909518528.0000000000,-163638681625180896.0000000000,-163628007535481024.0000000000,0.1398000000,0,0,0,1,0,0,0,-0.8099140000,None,5337044849936.0000000000,7,H6
10000003,20000046,30000325,JZV-F4,12844369894349774.0000000000,57928337495112848.0000000000,167068855427550816.0000000000,12840536181275712.0000000000,12844686552728202.0000000000,57928275970634264.0000000000,57929082353904272.0000000000,-167072693790578784.0000000000,-167068854911750816.0000000000,1.0510000000,0,1,0,0,0,0,0,-0.8524240000,None,2075185726245.0000000000,9,H7
10000004,20000047,30000326,WF-1LM,110578269589712016.0000000000,57000289285129144.0000000000,199571103672998624.0000000000,110576610498332416.0000000000,110579545267142272.0000000000,57000267712530920.0000000000,57000317326410640.0000000000,-199571215860726176.0000000000,-199566060279613440.0000000000,0.3392000000,0,0,0,1,0,0,0,-0.0019000000,None,2577790556368.0000000000,6,None
10000004,20000047,30000327,D95-FQ,99653246630054576.0000000000,53167041308173680.0000000000,219676624815968992.0000000000,99651384253280112.0000000000,99654530196855312.0000000000,53166707612345304.0000000000,53167271292686360.0000000000,-219676857917467680.0000000000,-219674664827649120.0000000000,0.0287000000,0,1,0,0,0,0,0,-0.0002120000,None,1572971787600.0000000000,8,None
10000004,20000047,30000328,ZSPJ-K,100596598053729392.0000000000,51031642708078176.0000000000,213647600746502496.0000000000,100596494521303824.0000000000,100597354633102256.0000000000,51031549828747584.0000000000,51031655417972256.0000000000,-213647802930075968.0000000000,-213645834739015360.0000000000,0.0117500000,1,0,0,1,0,0,0,-0.0002760000,None,984095530304.0000000000,8,None
10000004,20000047,30000329,U1F-86,105503131922376192.0000000000,54615676275554416.0000000000,208125682875255392.0000000000,105500652023965808.0000000000,105506328423348064.0000000000,54615097539426976.0000000000,54616125269069424.0000000000,-208128129455341472.0000000000,-208121694269405376.0000000000,1.1880000000,0,0,1,0,0,0,0,-0.0005530000,None,3217592968048.0000000000,3803,None
10000004,20000047,30000330,T-P7A6,114038119889834400.0000000000,63694970245727632.0000000000,204513156310343008.0000000000,114035898876591104.0000000000,114039675201879280.0000000000,63694874399979864.0000000000,63695037364978432.0000000000,-204514046905163968.0000000000,-204506362053860800.0000000000,0.2416000000,0,0,1,0,0,0,0,-0.0013520000,None,3842425651584.0000000000,3802,None
10000004,20000047,30000331,Y-T3JJ,115616623114304976.0000000000,65466866102933680.0000000000,209562898205663424.0000000000,115615395963694192.0000000000,115618139140365744.0000000000,65466790863475912.0000000000,65466927005677336.0000000000,-209563252200284896.0000000000,-209559247326805856.0000000000,0.0459300000,0,0,1,0,0,0,0,-0.0008810000,None,2002436739520.0000000000,3800,None
10000004,20000047,30000332,F3R-IA,105871061636594576.0000000000,55161876517417112.0000000000,196170865755490016.0000000000,105867643462635744.0000000000,105872564626597776.0000000000,55161787084966736.0000000000,55162079907048432.0000000000,-196172989629400768.0000000000,-196165805571516672.0000000000,1.3910000000,0,1,0,0,0,0,0,-0.0016310000,None,3592028942048.0000000000,10,None
10000004,20000047,30000333,74-YTJ,125037115761421568.0000000000,64619637307839304.0000000000,203703507890863008.0000000000,125036110849917888.0000000000,125037770619399696.0000000000,64619518264995112.0000000000,64619819984612992.0000000000,-203703666460545120.0000000000,-203702641787198016.0000000000,0.0153400000,0,1,0,0,0,0,0,-0.0040540000,None,829884740904.0000000000,3799,None
10000004,20000048,30000334,8-RS3U,89549966716352176.0000000000,62413376183809672.0000000000,196099460376939008.0000000000,89548575284018768.0000000000,89551441886576768.0000000000,62413319087100096.0000000000,62413430040963488.0000000000,-196099837164786848.0000000000,-196096292959637824.0000000000,0.0490400000,1,0,0,1,0,0,0,-0.0004640000,None,1772102574512.0000000000,7,None
10000004,20000048,30000335,OVFN-N,84155491187840176.0000000000,73571427195497536.0000000000,192564636636091200.0000000000,84155365043466048.0000000000,84157593829473024.0000000000,73571405587211104.0000000000,73571787352019888.0000000000,-192567592493264896.0000000000,-192560938284206368.0000000000,0.0883000000,0,0,0,1,0,0,0,-0.0005940000,None,3327104529264.0000000000,3798,None
10000004,20000048,30000336,1Q-BBM,88684936090636768.0000000000,56207619019690816.0000000000,194830642854024544.0000000000,88684181717577616.0000000000,88685518390983088.0000000000,56207541793329400.0000000000,56207719070422432.0000000000,-194831591240261888.0000000000,-194828587295764960.0000000000,0.0539600000,0,0,1,0,0,0,0,-0.0004890000,None,1501972248464.0000000000,6,None
10000004,20000048,30000337,WXNC-N,85975188039541552.0000000000,66058962857854440.0000000000,190838445076755392.0000000000,85974026747793136.0000000000,85975782774009440.0000000000,66058916248136960.0000000000,66059053870021544.0000000000,-190840633017221152.0000000000,-190838123985934048.0000000000,0.0348000000,0,0,0,1,0,0,0,-0.0005540000,None,1254515643552.0000000000,3798,None
10000004,20000048,30000338,G-EA07,77631690964697504.0000000000,73884221445985456.0000000000,195860319304789824.0000000000,77631129266320784.0000000000,77637920412578128.0000000000,73883909798147072.0000000000,73884249593603728.0000000000,-195864331372147232.0000000000,-195859230603916864.0000000000,0.6870000000,0,0,0,1,0,0,0,-0.0010570000,None,3395573128672.0000000000,3802,None
10000004,20000048,30000339,X-L6BO,74920147847206384.0000000000,81320268421061712.0000000000,195424132934622880.0000000000,74912521641033440.0000000000,74925528397682720.0000000000,81319102075721504.0000000000,81321091316974768.0000000000,-195425068267143232.0000000000,-195422962516137760.0000000000,0.1212000000,0,0,0,1,0,0,0,-0.0013170000,None,6503378324640.0000000000,7,None
10000004,20000049,30000340,D-PHUA,95016171324261872.0000000000,49655230646998120.0000000000,189619550993397984.0000000000,95012541576495536.0000000000,95017202684226048.0000000000,49655220087686392.0000000000,49655267795644920.0000000000,-189620331935542336.0000000000,-189619390523580928.0000000000,0.0142400000,1,0,0,1,0,0,0,-0.0009380000,None,2330553865256.0000000000,3800,None
10000004,20000049,30000341,3-HXHQ,99536905741871296.0000000000,33307708108477192.0000000000,182933959394451264.0000000000,99535579666960480.0000000000,99542831951508208.0000000000,33306798957196128.0000000000,33307911546454140.0000000000,-182934896070269792.0000000000,-182930134259929280.0000000000,0.0288800000,0,0,0,1,0,0,0,-0.0024860000,None,3626142273864.0000000000,3800,None
10000004,20000049,30000342,18A-NB,98403402368661056.0000000000,25727567579592260.0000000000,185201510546658752.0000000000,98403325052377248.0000000000,98404284715255088.0000000000,25727553530387596.0000000000,25727727894306332.0000000000,-185202781764327488.0000000000,-185200999104553248.0000000000,0.0175600000,0,0,0,1,0,0,0,-0.0016390000,None,891329887120.0000000000,3802,None
10000004,20000049,30000343,3-J5OQ,87122757669019584.0000000000,28696017879155072.0000000000,178574464589986336.0000000000,87120335119783744.0000000000,87123113802554592.0000000000,28695945099306540.0000000000,28696028604030856.0000000000,-178575579708483552.0000000000,-178570171766821728.0000000000,0.1827000000,1,0,0,1,0,0,0,-0.0007150000,None,2703970830912.0000000000,8,None
10000004,20000049,30000344,GYF-GD,95789675644585568.0000000000,47497803087626944.0000000000,178492833219463936.0000000000,95788969533406672.0000000000,95790063806895840.0000000000,47497756962230904.0000000000,47497886993749464.0000000000,-178493212383437440.0000000000,-178491063520999776.0000000000,0.0732300000,0,0,1,0,0,0,0,-0.0020920000,None,1074431218832.0000000000,3797,None
10000004,20000049,30000345,W-6TS9,100905592213591536.0000000000,41603667246542488.0000000000,203522662329174912.0000000000,100905159804428752.0000000000,100905650491490288.0000000000,41603657019222024.0000000000,41603743129711368.0000000000,-203524127189695616.0000000000,-203522324910990752.0000000000,0.0154300000,1,0,0,1,0,0,0,-0.0006130000,None,901139352432.0000000000,3802,None
10000004,20000049,30000346,VIG-VR,103608365991224192.0000000000,40103651583624768.0000000000,194311589166162816.0000000000,103607672492963520.0000000000,103614618635456896.0000000000,40103594709914864.0000000000,40104164354150680.0000000000,-194316528096019168.0000000000,-194308189526907968.0000000000,3.2000000000,0,0,0,1,0,0,0,-0.0017850000,None,4169284555600.0000000000,3803,None
10000004,20000050,30000347,KX-P5C,79434415612469296.0000000000,65544552036307760.0000000000,240402370754631840.0000000000,79431950415880960.0000000000,79434571132791696.0000000000,65544537932393488.0000000000,65544775447197928.0000000000,-240403249515435968.0000000000,-240398524313770112.0000000000,0.0776400000,1,0,0,1,0,0,0,-0.0010980000,None,2362600832928.0000000000,3798,None
10000004,20000050,30000348,N-FJBK,77677884491811120.0000000000,65019151043011248.0000000000,236790844718515104.0000000000,77674978581465664.0000000000,77678118172117648.0000000000,65018964763695016.0000000000,65019166023419160.0000000000,-236792080978252704.0000000000,-236790182706395744.0000000000,0.0633200000,0,0,0,1,0,0,0,-0.0012390000,None,1569795325992.0000000000,8,None
10000004,20000050,30000349,2-4ZT5,73374617928672144.0000000000,54105440702239528.0000000000,241913433930754464.0000000000,73373032094052768.0000000000,73375827840354576.0000000000,54105283290866232.0000000000,54105647028452440.0000000000,-241915615221747040.0000000000,-241912772236182624.0000000000,0.1043000000,0,0,1,0,0,0,0,-0.0014360000,None,1421492782208.0000000000,3799,None
10000004,20000050,30000350,NVN-6F,72781274984906448.0000000000,67230984534790792.0000000000,237509400885920256.0000000000,72780810531577536.0000000000,72782458909114672.0000000000,67230939258504288.0000000000,67231099942813016.0000000000,-237512771670843904.0000000000,-237507908598016224.0000000000,0.6810000000,0,0,0,1,0,0,0,-0.0018490000,None,2431536413840.0000000000,3799,None
10000004,20000050,30000351,09-8TH,70636200316126744.0000000000,62964687415196200.0000000000,233501886191157280.0000000000,70636058852941448.0000000000,70640806571036312.0000000000,62964674079494688.0000000000,62965121505835744.0000000000,-233502002574180928.0000000000,-233500592454075968.0000000000,0.5250000000,0,0,0,1,0,0,0,-0.0020140000,None,2373859047432.0000000000,3797,None
10000004,20000050,30000352,TI0-AX,69265512787123736.0000000000,48729672525131512.0000000000,239779909482971264.0000000000,69264726011024480.0000000000,69267691133538616.0000000000,48729634449998872.0000000000,48729777947589528.0000000000,-239785150214772096.0000000000,-239779677537433216.0000000000,1.2450000000,0,0,1,0,0,0,0,-0.0017350000,None,2736338669440.0000000000,3803,None
10000004,20000051,30000353,7O-POM,108661175683858320.0000000000,74412932522456480.0000000000,249510257039094112.0000000000,108659484116586384.0000000000,108663041537728240.0000000000,74412782729715632.0000000000,74413097750486688.0000000000,-249512254364935552.0000000000,-249509417867491488.0000000000,0.0205000000,0,0,0,1,0,0,0,-0.0001040000,None,1778710570928.0000000000,7,None
10000004,20000051,30000354,L6Q-SX,102652839016402720.0000000000,62715918621067712.0000000000,239380624965198432.0000000000,102651761664785088.0000000000,102654821380748688.0000000000,62715862419024984.0000000000,62715949169115000.0000000000,-239381181503460768.0000000000,-239378951831992192.0000000000,0.0555800000,1,0,1,0,0,0,0,-0.0001580000,None,1529857981800.0000000000,6,None
10000004,20000051,30000355,BFJ-TB,98731487498769696.0000000000,84760742673517232.0000000000,258398012296982016.0000000000,98731384826298944.0000000000,98732760212830784.0000000000,84760501512964048.0000000000,84760762132769760.0000000000,-258400481642288928.0000000000,-258397437358923008.0000000000,0.0150600000,0,0,1,0,0,0,0,-0.0002550000,None,1522141682960.0000000000,3800,None
10000004,20000051,30000356,ZZ7-L6,105822160796450688.0000000000,66667688785939504.0000000000,244394715668733632.0000000000,105820413456666880.0000000000,105822647616243120.0000000000,66667604757478064.0000000000,66667990372787736.0000000000,-244394781765399392.0000000000,-244391534162029984.0000000000,0.0575300000,0,0,0,1,0,0,0,-0.0001250000,None,1623801684704.0000000000,7,None
10000004,20000051,30000357,L-CHVW,108091543798799424.0000000000,71056741777318528.0000000000,252816121558837696.0000000000,108088866620977520.0000000000,108092409489056896.0000000000,71056726767394256.0000000000,71056788195460848.0000000000,-252820699915110912.0000000000,-252815933838955040.0000000000,0.0130500000,0,0,1,0,0,0,0,-0.0001040000,None,2383038077936.0000000000,3800,None
